"CustomerID","Recency","Frequency","Monetary","Cluster"
15411,156.117361111111,4,1348.93,"4"
15412,0,1,190.53,"2"
15414,232.836805555556,3,774.9,"4"
15415,0,1,559.61,"2"
15416,218.039583333333,4,3984.32,"4"
15417,0,1,508.8,"2"
15419,0,1,135.86,"2"
15421,251.780555555556,4,950.36,"4"
15422,0.0833333333333333,2,97.7,"2"
15423,0,1,43.5,"2"
15424,0.00138888888888889,2,383.34,"2"
15426,350.070138888889,5,1404.07,"4"
15427,13.9875,3,1430.54,"2"
15428,0,1,93.78,"2"
15429,48.9486111111111,2,397.35,"2"
15432,0,1,171.19,"2"
15433,53.85625,2,533.3,"2"
15434,191.96875,5,1041.48,"4"
15435,0,1,149.29,"2"
15436,221.967361111111,3,1067.75,"4"
15437,0,1,200.16,"2"
15438,0,1,156.58,"2"
15440,154.031944444444,3,383.68,"4"
15442,0,1,594,"2"
15443,318.885416666667,7,3213.59,"4"
15444,31.0590277777778,2,1411.21,"2"
15445,0,1,113.5,"2"
15447,0,1,155.17,"2"
15448,0,1,494.64,"2"
15449,235.179861111111,3,974.52,"4"
15450,0,1,429.84,"2"
15452,234.869444444444,3,528.48,"4"
15453,185.931944444444,7,1371.77,"4"
15454,0,1,179.1,"2"
15456,75.9284722222222,3,434.59,"2"
15457,0,1,237.07,"2"
15458,0,1,161.64,"2"
15460,0,1,214.26,"2"
15462,92.8993055555556,3,234.6,"2"
15463,0,1,126.14,"2"
15464,0,1,1044.65,"2"
15465,349.999305555556,18,7354.62,"1"
15466,0,1,334.53,"2"
15467,142.982638888889,3,524.88,"2"
15468,0.00763888888888889,2,467.51,"2"
15469,69.9770833333333,2,538.55,"2"
15471,0,1,454.48,"2"
15472,0,1,371.56,"2"
15473,46.16875,7,1771.2,"2"
15475,0,1,454.11,"2"
15478,16.1319444444444,2,1399.92,"2"
15480,0,1,905.5,"2"
15482,343.026388888889,12,10879.76,"4"
15483,105.028472222222,4,225.26,"2"
15484,77.0638888888889,4,3590.41,"2"
15485,343.047222222222,3,2564.5,"4"
15488,0,1,91.32,"2"
15489,188.832638888889,3,1134.28,"4"
15491,140.244444444444,6,3100.09,"4"
15492,46.0354166666667,2,659.46,"2"
15493,238.013888888889,5,1953.41,"4"
15494,99.9736111111111,2,1280.58,"2"
15497,302.076388888889,2,1262.2,"4"
15498,364.013194444444,27,13316.4,"1"
15500,73,4,1131.56,"2"
15502,353.880555555556,12,10384.93,"4"
15503,0,1,141.04,"2"
15504,0,1,52.83,"2"
15505,102.765972222222,5,3610.96,"2"
15506,116.018055555556,3,972.08,"2"
15507,0,1,475.86,"2"
15508,46.0083333333333,6,1000.27,"2"
15510,0,1,250,"2"
15511,73.7763888888889,5,900.53,"2"
15512,203.929861111111,2,121,"4"
15513,340.134722222222,19,14758.22,"1"
15514,352.034722222222,11,4023.72,"4"
15516,1.97083333333333,3,62.43,"2"
15517,0,1,267.03,"2"
15518,268.006944444444,8,1921.55,"4"
15520,0,1,343.5,"2"
15521,214.185416666667,8,3000.2,"4"
15522,54.9583333333333,2,397.99,"2"
15523,0,1,412.01,"2"
15524,0,1,440,"2"
15525,371.059722222222,3,734.37,"4"
15526,0.00208333333333333,2,148.44,"2"
15527,335.918055555556,8,2428.53,"4"
15528,0,1,229.33,"2"
15529,343.961805555556,11,3962.6,"4"
15530,225.047916666667,4,1497.31,"4"
15531,22.0388888888889,2,1972.39,"2"
15532,332.920833333333,4,1564.73,"4"
15533,69.9958333333333,3,807.57,"2"
15535,154.14375,4,502.9,"4"
15537,0,1,110.92,"2"
15539,0,1,538.46,"2"
15540,0,1,213.3,"2"
15541,0,1,85.13,"2"
15543,0,1,127.86,"2"
15544,363.163888888889,9,3546.71,"4"
15545,316.830555555556,2,288.97,"4"
15547,354.976388888889,14,4910.6,"4"
15549,239.030555555556,3,1681.46,"4"
15550,297.117361111111,4,575.63,"4"
15551,0,1,436.06,"2"
15552,0,1,90.12,"2"
15553,0,1,428.93,"2"
15554,0,1,217.2,"2"
15555,357.065277777778,16,4794.86,"1"
15556,0,1,279.77,"2"
15557,0,1,468.91,"2"
15561,203.978472222222,4,800.59,"4"
15562,0,1,134.55,"2"
15563,336.140972222222,4,1400.44,"4"
15565,20.1590277777778,2,173.16,"2"
15567,0,1,186.01,"2"
15568,70.8680555555556,3,758.29,"2"
15569,228.867361111111,5,1375.71,"4"
15570,362.076388888889,12,4148.82,"4"
15571,66.8659722222222,4,650.43,"2"
15572,273.809027777778,7,2533.42,"4"
15573,53.9736111111111,2,591.19,"2"
15574,194.84375,4,675.64,"4"
15576,0,1,921.37,"2"
15577,154.146527777778,3,258.88,"4"
15578,0,1,127.1,"2"
15579,245.025,2,327.6,"4"
15581,245.791666666667,13,3675.77,"4"
15582,195.846527777778,3,682.91,"4"
15584,138.761111111111,4,720.86,"2"
15585,0,1,455.3,"2"
15587,301.151388888889,4,913.68,"4"
15589,54.9638888888889,3,478.53,"2"
15592,0,1,388.58,"2"
15593,0,1,199.8,"2"
15594,218.947916666667,5,1771.78,"4"
15596,264.78125,5,1406.59,"4"
15597,0,1,324.57,"2"
15598,0,1,240.68,"2"
15599,177.94375,2,761.74,"4"
15601,361.191666666667,14,6776.56,"4"
15602,359.94375,9,1297.87,"4"
15603,0,1,48.48,"2"
15604,0,1,216.39,"2"
15605,337.027083333333,5,1198.23,"4"
15606,263.152777777778,9,2920.16,"4"
15607,0,1,104.76,"2"
15608,92.1416666666667,4,1093.68,"2"
15609,0,1,298.48,"2"
15610,0,1,112.46,"2"
15611,325.044444444444,13,1591.45,"4"
15612,25.0854166666667,2,195.15,"2"
15615,348.93125,23,10399.74,"1"
15618,103.93125,4,776.851,"2"
15619,0,1,336.4,"2"
15620,301.921527777778,3,1553.18,"4"
15621,17.0916666666667,4,1293.03,"2"
15622,239.126388888889,9,3709.56,"4"
15623,0,1,301.03,"2"
15624,139.920833333333,4,588.13,"2"
15625,131.847222222222,4,1534.26,"2"
15626,254.995138888889,2,675.8,"4"
15628,362.022916666667,9,2870.24,"4"
15630,159.222222222222,2,1186.35,"4"
15632,259.056944444444,8,3285.31,"4"
15634,0,1,243.55,"2"
15636,192.852083333333,2,724.76,"4"
15637,0,1,223.36,"2"
15639,0,1,425.32,"2"
15640,367.954861111111,15,12416.11,"1"
15641,253.971527777778,4,1887.2,"4"
15643,90.7111111111111,3,664,"2"
15644,94.9701388888889,4,803.54,"2"
15645,0,1,612.01,"2"
15646,214.704166666667,3,447.64,"4"
15648,62.8708333333333,2,639.5,"2"
15649,31.1444444444444,2,816,"2"
15651,223.989583333333,3,646.3,"4"
15652,0,1,337.74,"2"
15653,23.0409722222222,2,877.44,"2"
15654,16.9118055555556,2,922.53,"2"
15655,0,1,560.67,"2"
15656,238.975,4,748.5,"4"
15657,0,1,30,"2"
15658,182.186805555556,5,1024.1,"4"
15659,0,1,306.45,"2"
15660,340.297916666667,9,1600.86,"4"
15661,21.0583333333333,2,309.8,"2"
15663,0,1,138.14,"2"
15664,0,1,386.43,"2"
15665,74.9916666666667,2,2222.21,"2"
15667,0,1,301.32,"2"
15668,0,1,76.32,"2"
15669,223.284722222222,4,684.34,"4"
15670,0,1,173.05,"2"
15671,252.129166666667,7,2657.13,"4"
15673,238.990972222222,4,2726.23,"4"
15674,181.248611111111,5,2446.6,"4"
15675,198.977083333333,3,323.69,"4"
15676,265.097916666667,3,3435.76,"4"
15677,0,1,657.23,"2"
15678,0,1,352.7,"2"
15679,158.329861111111,4,781.28,"4"
15680,356.960416666667,3,1333.68,"4"
15681,255.113888888889,5,1426.16,"4"
15683,0,1,193.75,"2"
15687,321.722222222222,9,2993.1,"4"
15689,241.986111111111,2,254.1,"4"
15690,96.1798611111111,2,239.76,"2"
15691,0,1,136.8,"2"
15692,0,1,191.04,"2"
15694,372.079861111111,14,6479.4,"4"
15695,0.000694444444444444,2,409.98,"2"
15696,293.109722222222,8,2711.11,"4"
15699,0,1,309.65,"2"
15700,1.05347222222222,2,696.68,"2"
15701,108.085416666667,4,1529,"2"
15703,0,1,211.5,"2"
15704,75.0368055555556,4,2293.62,"2"
15705,0,1,143.1,"2"
15706,52.8173611111111,4,1060.56,"2"
15707,51.0111111111111,4,916.98,"2"
15708,328.9875,7,3235.25,"4"
15709,0,1,133.25,"2"
15712,278.109027777778,5,1072.36,"4"
15713,222.929166666667,2,356.7,"4"
15714,66.0006944444444,2,330.03,"2"
15716,223.98125,4,1101.11,"4"
15717,0,1,150.3,"2"
15719,304.998611111111,13,5030.07,"4"
15720,0,1,598.73,"2"
15721,0,1,471.4,"2"
15722,254.971527777778,5,2211.21,"4"
15723,0,1,190.7,"2"
15724,83.1666666666667,2,218.25,"2"
15725,0,1,415.25,"2"
15727,342.867361111111,7,5159.06,"4"
15729,0,1,85,"2"
15730,140.991666666667,3,1120.88,"2"
15732,159.975,2,294.12,"4"
15733,0,1,162.3,"2"
15734,85.8270833333333,2,1339.45,"2"
15737,228.055555555556,8,1188.12,"4"
15738,353.816666666667,16,4812.42,"1"
15739,0,1,449.12,"2"
15740,0,1,154.88,"2"
15743,168.295138888889,4,775.96,"4"
15744,0,1,34.8,"2"
15745,217.028472222222,4,1094.59,"4"
15746,0,1,196.88,"2"
15747,160.038888888889,3,946.64,"4"
15748,0,1,144.36,"2"
15749,97.0173611111111,3,44534.3,"1"
15750,364.081944444444,8,2463.05,"4"
15752,333.079166666667,7,2626.6,"4"
15753,0,1,79.2,"2"
15754,195.094444444444,3,458.57,"4"
15755,284.127777777778,6,2364.25,"4"
15756,187.979166666667,4,528.01,"4"
15757,152.023611111111,2,714.42,"2"
15758,0,1,205.25,"2"
15759,139.988888888889,3,253.04,"2"
15762,12.0402777777778,2,583.75,"2"
15763,45.8986111111111,2,1086.92,"2"
15764,188.357638888889,6,3279.97,"4"
15766,0,1,315.06,"2"
15768,110.061111111111,3,621.83,"2"
15769,363.941666666667,26,56252.72,"1"
15773,0,1,635.68,"2"
15774,0,1,270.8,"2"
15775,0,1,104.9,"2"
15776,0,1,241.62,"2"
15777,120.003472222222,4,1047.11,"2"
15780,174.0125,3,475.28,"4"
15781,280.2375,3,345.46,"4"
15782,79.8472222222222,3,2614.74,"2"
15783,0,1,246.3,"2"
15785,262.886111111111,5,2328.97,"4"
15786,68.0277777777778,3,4919,"2"
15787,35.0722222222222,3,933.26,"2"
15789,0,1,351.3,"2"
15790,0,1,218.75,"2"
15791,160.790972222222,2,1612.69,"4"
15793,253.948611111111,3,965.61,"4"
15795,0,1,610.01,"2"
15796,301.177083333333,8,2708.61,"4"
15797,206.053472222222,4,2207.4,"4"
15799,258.897916666667,3,884.14,"4"
15800,139.072222222222,2,696.89,"2"
15801,63.1659722222222,3,1063.95,"2"
15802,0,1,451.42,"2"
15803,0,1,415.82,"2"
15804,198.096527777778,13,4206.39,"4"
15805,341.290972222222,17,5488.18,"1"
15806,230.215972222222,3,784.58,"4"
15807,26.9770833333333,3,903.9,"2"
15808,63.0611111111111,4,3651.27,"2"
15809,266.225,5,515.77,"4"
15810,218.01875,4,1391.98,"4"
15811,343.001388888889,6,2218.62,"4"
15812,210.088194444444,5,1801.14,"4"
15813,31.9611111111111,2,1303.91,"2"
15814,33.9673611111111,4,1945.33,"2"
15815,196.165972222222,5,2100.6,"4"
15819,227.211805555556,4,1905.45,"4"
15820,0,1,206.98,"2"
15821,17.0972222222222,2,570.96,"2"
15822,356.05,2,885.47,"4"
15823,0,1,15,"2"
15825,0,1,532.94,"2"
15826,154.222916666667,3,1654.31,"4"
15827,299.103472222222,14,1836.09,"4"
15829,41.2652777777778,2,636.14,"2"
15830,0,1,576,"2"
15831,265.931944444444,3,794.64,"4"
15832,0,1,836.79,"2"
15834,206.867361111111,4,2225.15,"4"
15835,286.216666666667,4,954.09,"4"
15836,0,1,137.37,"2"
15837,0,1,391.98,"2"
15838,356.106944444444,19,33643.08,"1"
15839,114.888194444444,3,1048.49,"2"
15840,113.893055555556,2,355.56,"2"
15841,266.034722222222,4,1224.06,"4"
15843,0,1,118.95,"2"
15844,0,1,130.74,"2"
15845,319.682638888889,8,3711.77,"4"
15847,249.913194444444,2,389.27,"4"
15850,148.998611111111,2,234.88,"2"
15852,10.9138888888889,2,160.71,"2"
15853,0,1,110.8,"2"
15854,357.077777777778,12,2969.12,"4"
15855,126.908333333333,5,712.24,"2"
15856,361.149305555556,27,16143.64,"1"
15857,0,1,297,"2"
15858,351.928472222222,5,1427.57,"4"
15860,327.990972222222,8,965.16,"4"
15861,254.824305555556,8,3146.92,"4"
15862,365.088194444444,4,832.88,"4"
15863,167.050694444444,2,68.84,"4"
15864,293.867361111111,6,1936.32,"4"
15865,173.040972222222,3,895.13,"4"
15866,0,1,211.89,"2"
15867,363.96875,15,3810.14,"4"
15869,0.00277777777777778,2,149.64,"2"
15870,0,1,351.44,"2"
15872,0.000694444444444444,2,316.25,"2"
15874,220.960416666667,7,4405.88,"4"
15877,16.0243055555556,2,490.33,"2"
15880,0,1,329.03,"2"
15881,52.14375,5,501.39,"2"
15882,169.940277777778,4,516.36,"4"
15883,31.09375,2,396.48,"2"
15885,216.802083333333,3,379.35,"4"
15886,0,1,181.09,"2"
15888,0,1,168.31,"2"
15889,212.831944444444,2,420.07,"4"
15891,0,1,511.68,"2"
15894,115.988888888889,2,258.25,"2"
15895,0,1,179.17,"2"
15897,0.0125,2,208.59,"2"
15898,367.181944444444,5,1383.83,"4"
15899,0,1,56.25,"2"
15900,0,1,337.28,"2"
15901,138.017361111111,3,351.73,"2"
15903,285.752777777778,7,5126.76,"4"
15904,0,1,164.68,"2"
15906,235.955555555556,7,1567.69,"4"
15907,206.972222222222,3,882.72,"4"
15909,0,1,191.94,"2"
15910,315.955555555556,8,1228.88,"4"
15912,54.8881944444444,2,264.62,"2"
15916,350.027083333333,8,1502.86,"4"
15917,0,1,123.1,"2"
15918,80.8243055555556,2,334.23,"2"
15919,349.001388888889,2,525.69,"4"
15920,0.0104166666666667,4,167.5,"2"
15921,0,1,323.03,"2"
15922,0,1,369.5,"2"
15923,0,1,127.08,"2"
15925,0,1,207.15,"2"
15930,0,1,426.63,"2"
15932,285.099305555556,8,2495.87,"4"
15933,65.0479166666667,3,1107.46,"2"
15935,2.16111111111111,2,416.86,"2"
15937,0,1,145.35,"2"
15938,211.114583333333,5,404.58,"4"
15939,241.949305555556,15,6115.01,"4"
15940,0,1,35.8,"2"
15942,0,1,337.44,"2"
15944,0,1,325.1,"2"
15945,0,1,181,"2"
15947,0,1,1708.24,"2"
15948,35.2895833333333,2,955.24,"2"
15949,54.6493055555556,2,364.72,"2"
15950,327.967361111111,4,1744.71,"4"
15951,276.859027777778,2,708.22,"4"
15952,191.932638888889,4,781.91,"4"
15953,354.011805555556,8,1657.28,"4"
15955,348.120138888889,14,4416.26,"4"
15957,0,1,428.89,"2"
15958,0,1,104.35,"2"
15963,25.9361111111111,2,470.76,"2"
15965,350.143055555556,4,808.87,"4"
15967,295.155555555556,2,397.68,"4"
15969,182.949305555556,3,666.1,"4"
15970,0,1,314.1,"2"
15971,293.835416666667,12,4199.85,"4"
15973,0,1,307.82,"2"
15974,249.127083333333,7,3442.15,"4"
15975,0,1,371.01,"2"
15976,54.825,2,427.64,"2"
15977,21.8784722222222,2,1054.73,"2"
15978,0,1,1098.78,"2"
15980,165.775,3,2398.86,"4"
15981,286.756944444444,8,3408.48,"4"
15983,351.221527777778,4,1465.12,"4"
15984,365.954861111111,10,2780.63,"4"
15985,113.227083333333,2,1142.42,"2"
15986,0,1,168.12,"2"
15987,356.294444444444,7,1432.77,"4"
15988,0,1,156.78,"2"
15990,243.015972222222,2,792.11,"4"
15992,0,1,41.99,"2"
15993,35.7666666666667,7,2777.67,"2"
15994,0,1,414.27,"2"
15996,277.96875,6,1032.58,"4"
15998,325.967361111111,5,3080.22,"4"
16000,0.00208333333333333,3,12393.7,"2"
16003,329.908333333333,5,2735.37,"4"
16005,258.084027777778,4,578.71,"4"
16006,0,1,101.4,"2"
16007,167.897916666667,4,1693.81,"4"
16008,180.984722222222,3,478.78,"4"
16009,137.225694444444,4,972.11,"2"
16010,116.913888888889,3,392.4,"2"
16011,357.997916666667,16,3352.96,"4"
16012,119.807638888889,3,1415.29,"2"
16013,367.89375,47,37130.6,"1"
16014,253.765277777778,3,646.83,"4"
16015,45.9180555555556,3,704.55,"2"
16016,363.082638888889,8,1465.51,"4"
16017,0,1,211.88,"2"
16018,141.014583333333,2,408.9,"2"
16019,317.973611111111,9,3786.24,"4"
16020,48.8916666666667,3,851.01,"2"
16022,0,1,602.63,"2"
16023,220.126388888889,3,719.81,"4"
16024,0,1,251.03,"2"
16025,0,1,439.66,"2"
16026,0,1,236.09,"2"
16027,210.936111111111,6,934.62,"4"
16029,335.020833333333,63,80850.84,"3"
16030,0,1,331.24,"2"
16031,154.947222222222,2,547.9,"4"
16033,364.088888888889,20,8778.82,"1"
16034,136.182638888889,3,437.7,"2"
16036,176.077777777778,2,758.92,"4"
16037,88.9548611111111,3,855.02,"2"
16038,194.049305555556,3,471.78,"4"
16040,203.159027777778,3,1313.55,"4"
16041,110.831944444444,3,3166.4,"2"
16042,310.184027777778,5,1177.47,"4"
16043,280.066666666667,4,773.99,"4"
16045,170.906944444444,4,1340.7,"4"
16048,0.000694444444444444,2,256.44,"2"
16049,34.9486111111111,3,1074.81,"2"
16050,0,1,137.9,"2"
16052,0,1,362.06,"2"
16053,89.85,2,1511.95,"2"
16054,0,1,783.9,"2"
16055,0,1,134.8,"2"
16056,0,1,650.75,"2"
16057,268.2,7,2263.12,"4"
16059,301.972222222222,6,1453.16,"4"
16062,355.010416666667,4,1153.62,"4"
16063,0.000694444444444444,1,335.32,"2"
16065,0,1,367.14,"2"
16066,107.889583333333,5,1521.04,"2"
16070,9.96805555555556,2,852.15,"2"
16071,0,1,326.24,"2"
16072,0,1,584.32,"2"
16073,0,1,122.4,"2"
16076,205.102777777778,10,2234.73,"4"
16078,0,1,79.2,"2"
16079,23.9875,3,1352,"2"
16080,192.831944444444,2,217.16,"4"
16081,310.076388888889,5,2799.42,"4"
16083,259.955555555556,2,1317.62,"4"
16084,0,1,436.18,"2"
16085,297.053472222222,5,981.51,"4"
16086,307.975,5,1121.39,"4"
16091,43.9770833333333,2,315.06,"2"
16092,139.797222222222,3,817.86,"2"
16093,0,1,17,"2"
16094,207.95,4,1078.23,"4"
16096,0,1,320.62,"2"
16097,0,1,185.05,"2"
16098,286.009722222222,7,2005.63,"4"
16099,175.19375,3,731.9,"4"
16101,0,1,1290.7,"2"
16102,86.0201388888889,3,1842.14,"2"
16103,226.075,6,1429.64,"4"
16104,0,1,298.21,"2"
16105,0,1,336.96,"2"
16106,0,1,108.38,"2"
16107,165.623611111111,7,3204.16,"4"
16108,0,1,842.5,"2"
16109,89.8611111111111,2,611.88,"2"
16110,266.023611111111,3,1320.95,"4"
16112,195.111805555556,4,195.74,"4"
16113,0,1,161.38,"2"
16114,0,1,135.75,"2"
16115,282.970833333333,8,1660.88,"4"
16116,0,1,612.78,"2"
16117,0,1,232.21,"2"
16119,64.2055555555555,2,423.36,"2"
16120,0.00833333333333333,4,1309.14,"2"
16121,158.046527777778,2,854.66,"4"
16122,293.161805555556,4,684.42,"4"
16123,0,1,307.78,"2"
16124,0,1,249,"2"
16125,0,1,289.35,"2"
16126,267.197916666667,4,6287.77,"4"
16127,0,1,656.25,"2"
16128,264.953472222222,5,1880.22,"4"
16131,188.139583333333,6,3506.54,"4"
16133,314.811805555556,33,14589.04,"1"
16134,337.836805555556,2,618.09,"4"
16135,0,1,517.55,"2"
16136,217.970833333333,3,709.38,"4"
16139,187.926388888889,3,635.41,"4"
16140,305.899305555556,2,725.18,"4"
16141,0,1,620.4,"2"
16142,0,1,535.34,"2"
16143,365.954861111111,6,2424.94,"4"
16144,0,1,175.2,"2"
16145,351.058333333333,11,3799.49,"4"
16146,74.9548611111111,3,734.13,"2"
16147,0,1,375,"2"
16148,0,1,76.32,"2"
16149,137.857638888889,2,280.52,"2"
16150,329.758333333333,5,2053.02,"4"
16152,0,1,1829.04,"2"
16153,305.061111111111,5,1824.23,"4"
16156,302.027777777778,9,3092.04,"4"
16157,56.9951388888889,3,656.69,"2"
16159,0,1,348.2,"2"
16160,20.1430555555556,2,1025.44,"2"
16161,367.088194444444,19,5533.67,"1"
16162,0,1,37.4,"2"
16163,132.949305555556,2,856.6,"2"
16164,25.2444444444444,3,822.48,"2"
16168,359.046527777778,27,3787.6,"1"
16169,67.1631944444444,4,1822.97,"2"
16170,197.777083333333,6,1885.05,"4"
16171,0,1,73.2,"2"
16172,146.055555555556,5,1140.21,"4"
16173,82.8125,6,1418.32,"2"
16174,25.16875,3,1009.55,"2"
16175,145.995833333333,4,1037.59,"4"
16177,0,1,331.95,"2"
16178,0,1,197.9,"2"
16179,0,1,215.83,"2"
16180,152.253472222222,8,10254.18,"4"
16181,0,1,305.54,"2"
16182,222.133333333333,4,6617.65,"4"
16183,0,1,338.71,"2"
16184,147.173611111111,6,1158.79,"4"
16185,215.904166666667,2,529.41,"4"
16186,349.91875,12,4006.94,"4"
16187,252.844444444444,15,6911.44,"4"
16188,198.107638888889,4,981.86,"4"
16189,69.8513888888889,2,215.48,"2"
16190,0,1,215.08,"2"
16191,357.95,13,5180.52,"4"
16193,0,1,314.45,"2"
16198,0,1,400.681,"2"
16200,159.953472222222,2,1068.87,"4"
16201,106.21875,4,1863.47,"2"
16202,0,1,365.27,"2"
16203,313.869444444444,4,592.9,"4"
16204,0,1,384.18,"2"
16205,148.915972222222,4,757.63,"4"
16206,272.981944444444,4,537.06,"4"
16207,0,1,394.38,"2"
16208,244.915972222222,2,664.26,"4"
16209,157.982638888889,5,2262.62,"4"
16210,372.00625,18,21086.3,"1"
16211,0,1,547.02,"2"
16212,264.00625,2,690.34,"4"
16213,0,1,159,"2"
16214,98.9215277777778,3,1062.75,"2"
16215,0,1,242.35,"2"
16216,0,1,914.93,"2"
16217,46.91875,2,304.25,"2"
16218,343.9375,7,3084.68,"4"
16221,330.9375,3,860.86,"4"
16222,0,1,773.55,"2"
16224,192.24375,4,1295.3,"4"
16225,232.842361111111,5,1096.32,"4"
16226,32.0715277777778,3,255.12,"2"
16227,0,1,314.22,"2"
16229,125.290277777778,2,1010.6,"2"
16230,30.7875,2,542.03,"2"
16232,171.924305555556,4,990.88,"4"
16233,295.191666666667,3,536.68,"4"
16235,291.801388888889,5,867.31,"4"
16236,0,1,432.2,"2"
16239,132.957638888889,2,414.2,"2"
16240,53.0319444444444,2,3718.8,"2"
16241,360.002777777778,13,2590.31,"4"
16242,268.922222222222,7,3579.86,"4"
16243,21.0159722222222,2,409.1,"2"
16244,160.942361111111,2,1522.75,"4"
16245,233.030555555556,3,1413.66,"4"
16247,0,1,114.56,"2"
16248,0,1,152.94,"2"
16249,186.845138888889,5,1800.07,"4"
16250,112.213888888889,2,389.44,"2"
16253,188.816666666667,2,3683.86,"4"
16255,348.927083333333,8,2619.91,"4"
16256,0,1,752.43,"2"
16257,0,1,46.95,"2"
16258,173.95625,5,5203.51,"4"
16260,0,1,1035.45,"2"
16261,228.929166666667,4,728.54,"4"
16265,355.263888888889,9,5447,"4"
16266,132.8875,7,861.89,"4"
16268,0,2,667.65,"2"
16270,0,1,1141.24,"2"
16271,355.839583333333,5,1404.64,"4"
16272,0.000694444444444444,1,411.7,"2"
16274,0,1,351.75,"2"
16275,0,1,559.87,"2"
16276,0,1,810.6,"2"
16278,0,1,566.38,"2"
16279,155.131944444444,3,1502.78,"4"
16281,0,1,2062.06,"2"
16282,0,1,168.3,"2"
16283,202.938194444444,5,1570.81,"4"
16284,19.0958333333333,2,812.68,"2"
16287,0,1,142.5,"2"
16292,0,1,302.25,"2"
16293,345.788888888889,10,2248.99,"4"
16295,54.8972222222222,4,1328.55,"2"
16297,0,1,301.9,"2"
16298,164.078472222222,3,598.2,"4"
16302,0,1,233.22,"2"
16303,307.85625,3,5360.63,"4"
16305,0,1,361.22,"2"
16306,153.870833333333,6,632.27,"4"
16308,223.859722222222,4,2560,"4"
16309,134.159027777778,2,706.57,"2"
16311,31.8201388888889,2,616.26,"2"
16313,46.1652777777778,2,274.15,"2"
16315,0,1,226.37,"2"
16316,293.973611111111,8,2938.91,"4"
16317,177.927777777778,3,1341.65,"4"
16318,0,1,328.15,"2"
16319,0,1,404.4,"2"
16320,40.9958333333333,2,1038.46,"2"
16321,251.113888888889,5,373.65,"4"
16322,35.0472222222222,2,326.75,"2"
16323,0,1,207.5,"2"
16324,48.9388888888889,3,408.59,"2"
16325,198.977777777778,3,594.24,"4"
16326,328.923611111111,14,3039.22,"4"
16327,355.027777777778,6,3820.27,"4"
16330,94.8027777777778,3,251.91,"2"
16332,277.004166666667,7,1582.8,"4"
16333,302.061805555556,22,26626.8,"1"
16337,0,1,151.05,"2"
16338,0,1,214.8,"2"
16339,0,1,94.05,"2"
16340,0,1,534.31,"2"
16341,176.827777777778,4,1971.87,"4"
16342,104.184722222222,4,322.41,"2"
16343,0.00138888888888889,2,328.58,"2"
16344,0,1,101.1,"2"
16345,0,1,565.46,"2"
16347,25.0090277777778,2,847.45,"2"
16348,207.996527777778,7,1415.65,"4"
16349,0,1,53.5,"2"
16350,312.25625,4,1116.47,"4"
16351,0,1,153.9,"2"
16352,20.075,2,494.44,"2"
16353,366.009722222222,23,6675.71,"1"
16354,9.91666666666667,2,395.8,"2"
16356,79.9722222222222,3,211.77,"2"
16357,180.228472222222,3,658.88,"4"
16358,183.002777777778,4,2027.5,"4"
16359,324.260416666667,9,1750.92,"4"
16360,83.9347222222222,6,3450.41,"2"
16361,61.9715277777778,4,891.21,"2"
16362,58.9263888888889,5,709.99,"2"
16363,0,1,109.36,"2"
16364,125.869444444444,2,705.79,"2"
16365,349.753472222222,9,1540.42,"4"
16366,0,1,327.3,"2"
16367,325.05,2,800.67,"4"
16368,25.9194444444444,2,479.91,"2"
16369,178.281944444444,3,1545.41,"4"
16370,142.96875,4,1301.91,"4"
16372,0.0125,2,355.73,"2"
16374,196.065972222222,2,466.73,"4"
16376,8.78541666666667,2,974.96,"2"
16377,0,1,676.2,"2"
16378,63.1006944444444,3,362.95,"2"
16379,74.2534722222222,4,2157.4,"2"
16380,0,1,1743.15,"2"
16383,193.989583333333,2,643.76,"4"
16384,174.045833333333,2,584.5,"4"
16385,306.011111111111,3,554.86,"4"
16386,225.00625,2,302.57,"4"
16387,0,1,94.36,"2"
16389,229.954166666667,4,1382.07,"4"
16392,0,1,217.89,"2"
16393,366.986805555556,13,3040.96,"4"
16394,232.951388888889,5,1555.34,"4"
16395,270.027777777778,5,1482.06,"4"
16398,99.2347222222222,2,1705.8,"2"
16399,216.101388888889,2,408.02,"4"
16400,0,1,303.93,"2"
16401,326.304861111111,12,4098.32,"4"
16402,104.946527777778,2,293.45,"2"
16403,0,1,177.5,"2"
16404,0,1,443.05,"2"
16405,7.92777777777778,2,167.25,"2"
16406,0,1,154.35,"2"
16407,299.877083333333,10,2079.68,"4"
16409,281.079166666667,5,2022.98,"4"
16411,349.997916666667,2,211.7,"4"
16412,0,1,135.99,"2"
16413,0,1,262.2,"2"
16414,258.84375,2,126.25,"4"
16415,0,1,200.27,"2"
16416,29.96875,3,1051.4,"2"
16418,181.822916666667,3,631.12,"4"
16419,199.005555555556,6,958.71,"4"
16422,351.934027777778,51,34684.4,"1"
16423,0,1,346.12,"2"
16424,0,1,133.56,"2"
16425,0,1,302.7,"2"
16426,273.927777777778,10,1863.76,"4"
16427,21.0777777777778,2,241.06,"2"
16429,0,1,284.55,"2"
16430,0,1,300.85,"2"
16431,84.0048611111111,3,623.28,"2"
16432,0,1,287.4,"2"
16433,0,1,184.26,"2"
16434,270.090972222222,7,1511.8,"4"
